,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,mos_name,asymmetry,hi_mass
15,16,88.71303763440861,513.9018817204301,565.926747311828,78,508,562,100,521,571,1488,-16.122291564941406,-16.122291564941406,3.207141876220703,"[93, 514, 564]",3.0119684619527782,384.4577574316213,13,9,170.04437517856124,5670.406634296325,3925.517920361495,data/training/Target/mask_1245mosG.fits,1245mosG,0.1008064516129032,-1651123184.4809833
16,17,88.70795306388527,1169.95110821382,1203.9582790091265,78,1163,1200,101,1178,1209,1534,490.4631958007813,490.4631958007813,3.659746646881104,"[87, 1170, 1205]",2.3742462625253298,384.4577574316213,15,9,177.77366495940493,6542.934090944722,3925.517920361495,data/training/Target/mask_1245mosG.fits,1245mosG,0.0827900912646675,-1704701237.3687968
17,18,97.68992974238876,393.95831381733024,2078.948946135831,81,388,2075,115,401,2084,2135,70.78763580322266,70.78763580322266,4.098890781402588,"[85, 397, 2077]",2.4226950354609924,383.2778631854961,13,9,262.7958525486855,5653.004253848362,3913.470573370143,data/training/Target/mask_1245mosG.fits,1245mosG,0.0491803278688524,-5792092769.067005
18,19,93.73679332715476,1295.9267840593143,787.9286376274329,86,1290,784,102,1303,792,1079,122.17405700683594,122.17405700683594,2.790937662124634,"[95, 1297, 787]",3.190287081270957,383.8021869697196,13,8,123.66863649349908,5660.737558761864,3483.3738812451825,data/training/Target/mask_1245mosG.fits,1245mosG,0.0472659870250231,-487508.5505524725
19,20,100.67738359201772,908.9340354767183,538.9556541019956,87,903,535,115,916,543,1804,80.30963134765625,80.30963134765625,3.018161535263061,"[103, 913, 541]",2.427677961759643,382.8846976626844,13,8,216.42011386362336,5647.205415495297,3475.0467835970903,data/training/Target/mask_1245mosG.fits,1245mosG,0.0521064301552106,-693846945.4410138
20,21,90.70567986230635,1083.9173838209983,2074.938037865749,87,1077,2071,96,1091,2080,581,65.26803588867188,65.26803588867188,3.7201783657073975,"[90, 1080, 2075]",2.5438880071984307,384.19550714496535,14,9,69.56360802759322,6102.496961759633,3922.840205632144,data/training/Target/mask_1245mosG.fits,1245mosG,0.1428571428571428,-220797653.4159205
21,22,98.66111513396088,1352.9529326574946,1385.9413468501086,89,1347,1382,110,1360,1391,1381,421.13580322265625,421.13580322265625,3.1337130069732666,"[101, 1354, 1385]",2.9747401437630594,383.1468006488926,13,9,162.31508539771752,5651.071199142874,3912.132355253381,data/training/Target/mask_1245mosG.fits,1245mosG,0.1303403330919623,1829755009.4303334
22,23,102.72380952380952,1599.9131652661065,2041.9467787114845,89,1594,2038,117,1607,2047,1785,141.1993865966797,141.1993865966797,2.9964029788970947,"[113, 1596, 2045]",2.599836172749661,382.6226241216741,13,9,216.42011386362336,5643.340066137941,3906.780234477418,data/training/Target/mask_1245mosG.fits,1245mosG,0.1450980392156863,-1176618892.5854938
23,24,97.63348837209304,1616.9618604651164,743.9302325581396,90,1611,740,106,1624,749,1075,141.78005981445312,141.78005981445312,3.266234874725342,"[95, 1615, 741]",3.3703971610653936,383.2778631854961,13,9,123.66863649349908,5653.004253848362,3913.470573370143,data/training/Target/mask_1245mosG.fits,1245mosG,0.093953488372093,217703921.61179766
24,25,106.66357308584686,1733.948955916473,1334.954060324826,90,1728,1331,124,1741,1339,2155,189.87368774414065,189.87368774414065,3.853557109832764,"[103, 1734, 1337]",2.4226950354609924,382.0985653553985,13,8,262.7958525486855,5635.610670001153,3467.9118770244536,data/training/Target/mask_1245mosG.fits,1245mosG,0.0422273781902552,-4784343178.76764
25,26,102.77260812581912,87.87745740498035,768.9390563564875,91,82,765,115,95,774,1526,168.64340209960938,168.64340209960938,3.3111166954040527,"[97, 88, 766]",2.872881355932204,382.6226241216741,13,9,185.50295474024853,5643.340066137941,3906.780234477418,data/training/Target/mask_1245mosG.fits,1245mosG,0.1376146788990825,-1653342946.4753969
26,27,104.72014475271412,1188.8956574185763,90.93184559710494,92,1183,87,118,1196,96,1658,173.38922119140625,173.38922119140625,4.558902740478516,"[97, 1191, 88]",2.872881355932204,382.3605800208994,13,9,200.961534301936,5639.475150997621,3904.1046250154377,data/training/Target/mask_1245mosG.fits,1245mosG,0.0892641737032569,
27,28,98.64718614718616,1672.9556277056276,124.91666666666669,92,1667,121,106,1680,130,924,128.97384643554688,128.97384643554688,3.364372491836548,"[103, 1674, 128]",2.617701378036652,383.1468006488926,13,9,108.21005693181168,5651.071199142874,3912.132355253381,data/training/Target/mask_1245mosG.fits,1245mosG,0.0735930735930736,-765096970.6224581
28,29,103.74714956405096,179.93762575452718,837.9423205902079,93,174,834,116,187,842,1491,231.17616271972656,231.17616271972656,3.035327196121216,"[109, 184, 835]",2.7181598062954,382.4915983915673,13,8,177.77366495940493,5641.407554295224,3471.479029737851,data/training/Target/mask_1245mosG.fits,1245mosG,0.0482897384305835,1656457607.9575505
29,30,100.76885406464253,244.9402546523017,2262.917727717924,93,239,2259,109,252,2268,1021,32.46453094482422,32.46453094482422,3.3695085048675537,"[100, 245, 2263]",3.083996555113793,382.8846976626844,13,9,123.66863649349908,5647.205415495297,3909.456144539844,data/training/Target/mask_1245mosG.fits,1245mosG,0.0636630754162585,-4025872871.5632663
30,31,111.76227390180878,1124.9509043927649,848.941429801895,94,1119,844,131,1132,854,2322,916.89697265625,916.89697265625,3.959475755691528,"[101, 1124, 850]",2.4879342394956057,381.44365743843287,13,10,285.9837218912166,5625.951366409456,4327.526785010506,data/training/Target/mask_1245mosG.fits,1245mosG,0.2424633936261843,2900405402.535885
31,32,103.70115774240232,1478.924023154848,801.9522431259045,94,1473,798,115,1486,806,1382,84.60855865478516,84.60855865478516,3.5156729221343994,"[97, 1475, 802]",3.0119684619527782,382.4915983915673,13,8,162.31508539771752,5641.407554295224,3471.479029737851,data/training/Target/mask_1245mosG.fits,1245mosG,0.0528219971056439,-946972268.2284663
32,33,106.72043701799484,211.8933161953728,334.94730077120823,95,206,331,119,219,340,1556,382.60455322265625,382.60455322265625,3.319602727890014,"[115, 211, 336]",2.6569635336933946,382.0985653553985,13,9,185.50295474024853,5635.610670001153,3901.429316103238,data/training/Target/mask_1245mosG.fits,1245mosG,0.1118251928020565,5221331299.396491
33,34,109.75802209363492,1242.8968963703314,1448.927932667017,95,1237,1445,125,1250,1454,1901,220.3311462402344,220.3311462402344,4.101779460906982,"[109, 1247, 1449]",2.3742462625253298,381.7055985374411,13,9,231.8786934253108,5629.814762366228,3897.41691615505,data/training/Target/mask_1245mosG.fits,1245mosG,0.1099421357180431,268038257.14979184
34,35,104.71213463241808,537.9353410097432,448.9530558015943,97,532,445,114,545,454,1129,168.31768798828125,168.31768798828125,2.5657618045806885,"[109, 537, 448]",3.3703971610653936,382.3605800208994,13,9,131.39792627434275,5639.475150997621,3904.1046250154377,data/training/Target/mask_1245mosG.fits,1245mosG,0.1116031886625332,374410647.3203384
35,36,110.717018469657,1355.9558047493404,1418.9511873350923,100,1350,1415,123,1363,1424,1516,368.5447998046875,368.5447998046875,3.212568521499634,"[104, 1359, 1418]",2.6569635336933954,381.5746243103872,13,9,177.77366495940493,5627.883010147285,3896.079599725696,data/training/Target/mask_1245mosG.fits,1245mosG,0.1286279683377308,1513898315.468159
36,37,112.70969993021632,379.92533147243546,573.9330076762037,102,374,570,124,387,579,1433,232.3883209228516,232.3883209228516,2.955065965652466,"[107, 379, 573]",2.817831649677597,381.3126979209592,13,9,170.04437517856124,5624.019831143611,3893.405192159091,data/training/Target/mask_1245mosG.fits,1245mosG,0.1151430565247732,2019963972.1695726
37,38,130.71754807692307,360.4371995192308,1339.4344951923076,108,354,1333,154,368,1347,3328,2943.65869140625,2943.65869140625,7.082682132720947,"[149, 359, 1337]",4.087465413414241,378.9566835167352,14,14,355.54732991880985,6019.284366401494,6019.284366401494,data/training/Target/mask_1245mosG.fits,1245mosG,0.4753605769230769,-2020597218.6569216
38,39,112.73936899862824,460.9753086419753,91.90809327846364,108,455,88,119,468,97,729,-52.10255432128906,-52.10255432128906,2.576923131942749,"[114, 456, 91]",2.7556766575840146,381.3126979209592,13,9,85.02218758928062,5624.019831143611,3893.405192159091,data/training/Target/mask_1245mosG.fits,1245mosG,0.102880658436214,-6085832379.085542
39,40,130.8163026521061,32.42706708268331,1881.432527301092,112,25,1877,151,41,1887,2564,1233.5986328125,1233.5986328125,4.2438130378723145,"[142, 32, 1882]",2.426296241192843,378.9566835167352,16,10,301.442301452904,6879.359230687556,4299.311749710026,data/training/Target/mask_1245mosG.fits,1245mosG,0.1544461778471139,3827439502.8539243
40,41,123.73505798394292,1657.4371097234612,1414.4397859054416,116,1651,1411,133,1665,1419,1121,140.02333068847656,140.02333068847656,3.4188930988311768,"[129, 1660, 1414]",2.5697414267375747,379.8726284473428,14,8,131.39792627434275,6033.833081970058,3447.7093592950987,data/training/Target/mask_1245mosG.fits,1245mosG,0.1097234611953612,-1832931058.892842
41,42,134.8023314749113,1141.4211860111504,1785.40598073999,120,1135,1782,150,1149,1790,1973,6.070220947265625,6.070220947265625,3.460285425186157,"[139, 1142, 1787]",2.5393821444774485,378.43344796702826,14,8,231.8786934253108,6010.97338073667,3434.6474126316184,data/training/Target/mask_1245mosG.fits,1245mosG,0.0988342625443487,-1880204273.6198301
42,43,131.73227752639517,638.4358974358975,1518.420060331825,123,632,1514,142,646,1524,1326,546.42333984375,546.42333984375,4.789640426635742,"[124, 634, 1518]",2.3916722586614467,378.8258636167705,14,10,146.85650583603015,6017.206445063982,4297.827581314327,data/training/Target/mask_1245mosG.fits,1245mosG,0.1689291101055807,2296515081.8577085
43,44,135.680742162508,1053.4465770953295,1202.4440179142675,126,1046,1198,146,1062,1208,1563,1066.51513671875,1066.51513671875,5.2321319580078125,"[141, 1053, 1201]",1.7162984894919735,378.30265743177193,16,10,154.58579561687384,6867.486421523857,4291.891740632457,data/training/Target/mask_1245mosG.fits,1245mosG,0.1503518873960332,924850368.1213803
44,45,139.65990389749066,1721.4415376401496,2195.448478376936,127,1715,2190,153,1729,2201,1873,1345.906005859375,1345.906005859375,6.036011695861816,"[137, 1724, 2195]",2.4999012706572445,377.779568680892,14,11,200.961534301936,6000.587271886369,4714.595432184912,data/training/Target/mask_1245mosG.fits,1245mosG,0.3016550987720235,
45,46,139.6626213592233,250.4381067961165,1377.4344660194174,128,244,1374,152,258,1382,1648,410.6204223632813,410.6204223632813,3.2873029708862305,"[140, 246, 1378]",2.440361982813076,377.779568680892,14,8,185.50295474024853,6000.587271886369,3428.7128293901883,data/training/Target/mask_1245mosG.fits,1245mosG,0.0691747572815534,1323115756.1876407
46,47,135.67380952380952,1213.4369047619048,849.4297619047619,130,1207,846,142,1221,854,840,51.07571792602539,51.07571792602539,3.544851303100586,"[134, 1213, 849]",2.534240160131593,378.30265743177193,14,8,92.75147737012428,6008.89592582326,3433.4603627661054,data/training/Target/mask_1245mosG.fits,1245mosG,0.0547619047619047,-1349288238.8394318
47,48,158.6948905109489,1516.4204379562043,2063.415474452555,136,1508,2059,182,1526,2069,3425,2358.1533203125,2358.1533203125,7.214152812957764,"[140, 1514, 2064]",1.4404425322049337,375.2964996096946,18,10,355.54732991880985,7664.752311757554,4257.786497980445,data/training/Target/mask_1245mosG.fits,1245mosG,0.1386861313868613,365272538.0791127
48,49,154.55215268530847,1255.422103861518,1573.3972481136263,138,1249,1570,172,1263,1578,2253,312.0055236816406,312.0055236816406,3.850999355316162,"[168, 1256, 1573]",2.2642709443631874,375.81903108808,14,8,262.7958525486855,5969.446421769567,3410.9190656341234,data/training/Target/mask_1245mosG.fits,1245mosG,0.0954283177984909,-1502661437.0659072
49,50,147.7138508371385,1296.4246575342463,1590.4284627092843,140,1289,1586,157,1305,1596,1314,812.6859130859375,812.6859130859375,5.253905773162842,"[152, 1297, 1592]",1.8595785357872416,376.733743323374,16,10,131.39792627434275,6839.005267283213,4274.092210623052,data/training/Target/mask_1245mosG.fits,1245mosG,0.1613394216133942,753270389.7753257
50,51,153.7713936430318,1678.4364303178484,464.4376528117359,141,1673,461,167,1685,469,1636,126.36878967285156,126.36878967285156,3.32992959022522,"[150, 1682, 464]",2.7572888728050207,375.9496822758997,12,8,200.961534301936,5118.332946508621,3412.104850787662,data/training/Target/mask_1245mosG.fits,1245mosG,0.1442542787286063,452739372.29693645
51,52,149.7055393586006,1262.4033041788143,1447.4586977648205,143,1256,1444,158,1270,1452,1029,242.7392120361328,242.7392120361328,4.15302038192749,"[152, 1261, 1449]",2.325301204819277,376.47236031856977,14,8,115.93934671265538,5979.823793628286,3416.848656591669,data/training/Target/mask_1245mosG.fits,1245mosG,0.1311953352769679,534923617.34440154
52,53,154.6919298245614,230.46807017543856,405.4217543859649,144,224,402,166,238,410,1425,166.42503356933594,166.42503356933594,3.1901113986968994,"[159, 226, 403]",2.6699772541480806,375.81903108808,14,8,170.04437517856124,5969.446421769567,3410.9190656341234,data/training/Target/mask_1245mosG.fits,1245mosG,0.1480701754385965,-472883908.1913012
53,54,158.6960087479497,1538.4587206123565,714.4073264078731,145,1532,711,173,1545,719,1829,236.49072265625,236.49072265625,3.8620119094848633,"[169, 1543, 714]",2.6699772541480806,375.2964996096946,13,8,216.42011386362336,5535.286309298874,3406.176590041925,data/training/Target/mask_1245mosG.fits,1245mosG,0.1405139420448332,2920181422.8687267
54,55,161.69700157811678,358.4608100999474,240.4502893214098,147,352,237,177,365,245,1901,289.0542907714844,289.0542907714844,3.730186462402344,"[156, 356, 240]",3.06508493353028,374.9046779201868,13,8,231.8786934253108,5529.5072912801215,3402.6204314642137,data/training/Target/mask_1245mosG.fits,1245mosG,0.1962125197264597,2281628297.450765
55,56,153.65582371458552,928.417628541448,2313.4417628541446,147,922,2310,162,936,2318,953,122.99520874023438,122.99520874023438,5.044449329376221,"[150, 928, 2312]",2.825825825825826,375.9496822758997,14,8,115.93934671265538,5971.521663311678,3412.104850787662,data/training/Target/mask_1245mosG.fits,1245mosG,0.1353620146904512,
56,57,157.67185473411155,1237.464980544747,69.43190661478599,147,1231,65,169,1245,75,1542,547.47900390625,547.47900390625,5.540963172912598,"[162, 1236, 70]",2.3650002629162143,375.4271214895904,14,10,170.04437517856124,5963.221395475427,4259.268419813288,data/training/Target/mask_1245mosG.fits,1245mosG,0.166018158236057,
57,58,155.62979351032448,404.4380530973451,1301.4262536873157,151,398,1298,162,412,1306,678,10.537281036376951,10.537281036376951,2.9832379817962646,"[157, 406, 1301]",2.6474716651165044,375.6883872281664,14,8,85.02218758928062,5967.371296622686,3409.733346988377,data/training/Target/mask_1245mosG.fits,1245mosG,0.1179941002949852,-813936523.0018942
58,59,160.72607260726073,575.4257425742575,149.43234323432344,154,569,146,168,583,154,909,228.025390625,228.025390625,4.428253173828125,"[156, 580, 149]",2.4493898140843213,375.0352778256099,14,8,108.21005693181168,5956.997416473968,3403.805751180695,data/training/Target/mask_1245mosG.fits,1245mosG,0.0803080308030803,2507566508.1995335
59,60,169.68493150684932,323.40784557907847,566.4240348692404,158,317,563,183,331,571,1606,174.6138458251953,174.6138458251953,3.277426481246948,"[178, 328, 569]",2.527336999890033,373.8601422743794,14,8,193.23224452109227,5938.331760583479,3393.140266133832,data/training/Target/mask_1245mosG.fits,1245mosG,0.0523038605230386,-445414391.4304763
60,61,171.68848484848485,828.46,541.430909090909,160,822,538,185,836,546,1650,553.0970458984375,553.0970458984375,4.408360958099365,"[164, 835, 541]",2.2908627177208647,373.5990815618979,14,8,193.23224452109227,5934.1851160363,3390.7708891522743,data/training/Target/mask_1245mosG.fits,1245mosG,0.0618181818181818,3343168260.169413
61,62,173.69606741573034,735.4325842696629,2295.434269662921,161,729,2292,188,743,2300,1780,165.99502563476562,165.99502563476562,4.588999271392822,"[176, 735, 2295]",2.295423946157535,373.3380501191562,14,8,208.69082408277967,5930.038936404757,3388.40177782175,data/training/Target/mask_1245mosG.fits,1245mosG,0.0539325842696629,
62,63,175.782480893592,423.9171075837742,1944.944150499706,164,418,1941,189,431,1950,1701,43.09518432617188,43.09518432617188,3.0782432556152344,"[180, 418, 1944]",3.0119684619527782,373.07704794123305,13,9,193.23224452109227,5502.5513905150265,3809.314831238256,data/training/Target/mask_1245mosG.fits,1245mosG,0.078777189888301,-1087085963.5327096
63,64,185.7114026236125,1411.9455095862766,757.9556004036327,171,1405,754,201,1420,763,1982,285.68853759765625,285.68853759765625,3.368154287338257,"[192, 1410, 760]",2.457018936414389,371.77247585167646,15,9,231.8786934253108,6327.04831494392,3795.994457238861,data/training/Target/mask_1245mosG.fits,1245mosG,0.0928355196770938,-2701829303.336008
64,65,192.7257165605096,1684.9418789808915,1732.9375,174,1678,1729,212,1693,1738,2512,1172.3194580078125,1172.3194580078125,4.873939037322998,"[179, 1684, 1732]",2.3610059854787067,370.85971030076513,15,9,293.7130116720603,6311.514320052011,3786.6746361195583,data/training/Target/mask_1245mosG.fits,1245mosG,0.1664012738853503,-1485466125.324066
65,66,188.61328125,173.91127232142858,2001.924107142857,176,168,1998,202,181,2007,1792,362.5908203125,362.5908203125,3.638187170028688,"[190, 169, 2001]",2.817831649677597,371.3812467748955,13,9,200.961534301936,5477.5398463384,3791.999800551141,data/training/Target/mask_1245mosG.fits,1245mosG,0.1584821428571428,4476364011.4683485
66,67,186.6896103896104,1524.95,1285.9435064935064,176,1519,1282,199,1532,1291,1540,293.7984619140625,293.7984619140625,3.145750045776367,"[179, 1526, 1286]",3.0119684619527782,371.642058851409,13,9,177.77366495940493,5481.386590227368,3794.6628303909865,data/training/Target/mask_1245mosG.fits,1245mosG,0.1175324675324675,2085377615.59463
67,68,185.73443579766536,218.9678988326848,1625.9212062256809,179,213,1622,194,226,1631,1028,253.1908264160156,253.1908264160156,3.373995542526245,"[188, 221, 1626]",2.7957747348982736,371.77247585167646,13,9,115.93934671265538,5483.310123851666,3795.994457238861,data/training/Target/mask_1245mosG.fits,1245mosG,0.169260700389105,64001644.191436894
68,69,188.6849953401677,942.9478098788444,617.9012115563839,181,937,614,197,950,623,1073,403.8720397949219,403.8720397949219,4.460150718688965,"[189, 941, 618]",3.210144927536232,371.3812467748955,13,9,123.66863649349908,5477.5398463384,3791.999800551141,data/training/Target/mask_1245mosG.fits,1245mosG,0.1649580615097856,2376011299.197058
69,70,192.67605633802816,942.9080800593032,713.9206819866567,184,936,709,202,951,720,1349,684.7091064453125,684.7091064453125,4.4273858070373535,"[191, 941, 713]",3.720568015631309,370.85971030076513,15,11,139.12721605518644,6311.514320052011,4628.237313813853,data/training/Target/mask_1245mosG.fits,1245mosG,0.2957746478873239,-2314128889.1392956
70,71,195.7434343434344,754.9326599326599,1373.9515151515152,185,749,1370,207,762,1379,1485,553.7661743164062,553.7661743164062,3.956202745437622,"[193, 755, 1374]",2.872881355932204,370.4686346448594,13,9,170.04437517856124,5464.079637052295,3782.681545940469,data/training/Target/mask_1245mosG.fits,1245mosG,0.2121212121212121,192563855.2951172
71,72,196.657937806874,1731.960720130933,1477.930441898527,188,1726,1474,207,1739,1483,1222,180.8507232666016,180.8507232666016,2.972719192504883,"[192, 1733, 1477]",3.316086737266768,370.33829069908126,13,9,146.85650583603015,5462.157180916104,3781.350665017735,data/training/Target/mask_1245mosG.fits,1245mosG,0.0941080196399345,4947949086.140368
72,73,195.63848039215685,1259.952205882353,2091.899509803922,190,1254,2088,202,1267,2097,816,70.92616271972656,70.92616271972656,2.966037034988404,"[194, 1260, 2091]",2.7556766575840146,370.4686346448594,13,9,92.75147737012428,5464.079637052295,3782.681545940469,data/training/Target/mask_1245mosG.fits,1245mosG,0.0833333333333333,130913187.47746298
73,74,204.1960784313725,495.93221288515406,1845.9467787114845,192,489,1842,218,503,1851,1785,592.4951171875,592.4951171875,3.774831533432007,"[202, 496, 1845]",3.2069764463271526,369.29580195594656,14,9,200.961534301936,5865.83254492981,3770.706301199226,data/training/Target/mask_1245mosG.fits,1245mosG,0.2168067226890756,1954742227.3406477
74,75,209.15953079178885,191.93313782991203,2185.940762463343,197,186,2182,223,199,2191,1705,255.80615234375,255.80615234375,4.199729919433594,"[206, 193, 2183]",2.872881355932204,368.6444836693129,13,9,200.961534301936,5437.175048462906,3764.05599552424,data/training/Target/mask_1245mosG.fits,1245mosG,0.1601173020527859,1841651974.1329315
75,76,210.1311084624553,1150.938021454112,1157.9255065554232,198,1145,1153,223,1158,1163,1678,698.2734985351562,698.2734985351562,4.071651935577393,"[216, 1155, 1159]",2.757190124713667,368.5142418967417,13,10,193.23224452109227,5435.254099289753,4180.840922026322,data/training/Target/mask_1245mosG.fits,1245mosG,0.2508939213349225,1585304116.3204143
76,77,216.1794582392777,698.8972911963882,1933.9396162528217,203,693,1930,230,706,1939,1772,313.39239501953125,313.39239501953125,3.2234880924224854,"[206, 698, 1934]",2.5281754200825604,367.7329444031389,13,9,208.69082408277967,5423.73066295521,3754.748695423486,data/training/Target/mask_1245mosG.fits,1245mosG,0.1585778781038374,1945892508.4014373
77,78,219.24086687306504,403.9176470588236,2033.92693498452,207,398,2030,232,411,2039,1615,459.3150329589844,459.3150329589844,3.3259897232055664,"[225, 402, 2032]",2.6569635336933946,367.34239407709214,13,9,193.23224452109227,5417.970396405677,3750.7609691413018,data/training/Target/mask_1245mosG.fits,1245mosG,0.2055727554179566,-1195855792.314194
78,79,218.1712328767124,72.97831050228311,920.9223744292236,212,67,917,225,80,926,876,21.79814910888672,21.79814910888672,2.8293817043304443,"[214, 72, 923]",2.7556766575840146,367.47257023031415,13,9,100.480767150968,5419.890377752362,3752.090136812909,data/training/Target/mask_1245mosG.fits,1245mosG,0.0662100456621004,-3607403222.8681517
79,80,233.1631333093784,1112.4178943586055,929.4390945023356,212,1106,925,256,1120,935,2783,540.8560180664062,540.8560180664062,3.558616399765014,"[217, 1114, 931]",3.5430463576158937,365.5206928912507,14,10,340.0887503571225,5805.869346065735,4146.87872800139,data/training/Target/mask_1245mosG.fits,1245mosG,0.1699604743083003,-512867275.2643447
80,81,223.174365647365,1219.9173715029278,1513.9472999349382,212,1214,1510,235,1227,1519,1537,149.8935546875,149.8935546875,3.679487228393554,"[228, 1222, 1514]",2.817831649677597,366.8217623378605,13,9,177.77366495940493,5410.2915458399175,3745.445042533614,data/training/Target/mask_1245mosG.fits,1245mosG,0.0767729342875731,-119115808.4735932
81,82,220.1802525832377,1217.97588978186,2084.918484500574,214,1212,2081,227,1225,2090,871,111.0766143798828,111.0766143798828,3.50700044631958,"[222, 1220, 2088]",2.7556766575840146,367.212225211848,13,9,100.480767150968,5416.05052255012,3749.43187588382,data/training/Target/mask_1245mosG.fits,1245mosG,0.0700344431687715,1723366939.827277
82,83,237.2193652069104,1324.435516271595,1667.4387304138208,220,1318,1662,255,1332,1674,2489,1367.6866455078125,1367.6866455078125,4.378183364868164,"[224, 1324, 1666]",2.999743989453504,365.000468970474,14,12,270.5251423295292,5797.606196609442,4969.265872265469,data/training/Target/mask_1245mosG.fits,1245mosG,0.3338690237042989,139629090.60605243
83,84,231.22222222222223,1495.423611111111,783.453373015873,224,1489,780,239,1503,788,1008,-18.238754272460938,-18.238754272460938,3.9691145420074463,"[232, 1496, 784]",2.764406359389419,365.7808485256877,14,8,115.93934671265538,5810.001614505139,3319.812906940538,data/training/Target/mask_1245mosG.fits,1245mosG,0.1011904761904761,-1796603375.7215586
84,85,242.28822667318028,608.4499267220323,174.43087445041525,227,602,171,258,616,179,2047,418.42138671875,418.42138671875,3.536900997161865,"[236, 605, 176]",2.3984271833577395,364.3503527967878,14,8,239.60798320615444,5787.2798604057925,3306.829782746731,data/training/Target/mask_1245mosG.fits,1245mosG,0.0600879335613092,2788512737.283542
85,86,250.3906302662622,626.4395011796428,202.41995281429053,228,620,199,273,634,207,2967,567.294189453125,567.294189453125,3.419367790222168,"[237, 623, 203]",1.856337656350516,363.31054513092016,14,8,347.81804013796614,5770.763729936372,3297.3925283803624,data/training/Target/mask_1245mosG.fits,1245mosG,0.0947084597236265,-588070019.6254127
86,87,237.1880733944954,1270.4288990825687,1680.4174311926606,231,1264,1677,244,1278,1685,872,-13.939117431640623,-13.939117431640623,2.967472791671753,"[237, 1270, 1681]",2.747149653021874,365.000468970474,14,8,100.480767150968,5797.606196609442,3312.7302121243574,data/training/Target/mask_1245mosG.fits,1245mosG,0.0573394495412844,-1114949710.5712028
87,88,238.24174528301887,96.4257075471698,1364.430424528302,232,90,1361,245,104,1369,848,88.81694793701172,88.81694793701172,3.4752273559570312,"[236, 94, 1365]",2.747149653021874,364.8704311842361,14,8,100.480767150968,5795.54069823512,3311.5499941799726,data/training/Target/mask_1245mosG.fits,1245mosG,0.0872641509433962,639553830.9267828
88,89,251.241054613936,783.4508474576271,1757.4403013182675,232,776,1753,271,791,1763,2655,1117.178466796875,1117.178466796875,3.868518829345703,"[239, 784, 1758]",2.7500199255724564,363.18060188975807,15,10,301.442301452904,6180.826619676047,4120.330098103262,data/training/Target/mask_1245mosG.fits,1245mosG,0.2821092278719397,35621985.63589866
89,90,248.1760249554368,1343.385026737968,301.4126559714795,232,1337,298,265,1351,306,2244,696.760986328125,696.760986328125,4.451150417327881,"[236, 1343, 300]",2.255536575494024,363.5704534209641,14,8,255.06656276784184,5774.892069598946,3299.7514460202183,data/training/Target/mask_1245mosG.fits,1245mosG,0.0909090909090909,1880964869.229402
90,91,243.16703296703292,793.4923076923077,1023.4534798534798,234,787,1020,254,801,1028,1365,35.06285095214844,35.06285095214844,3.334399461746216,"[244, 789, 1025]",2.397624531327485,364.2203513862479,14,8,154.58579561687384,5785.214939816951,3305.649894946781,data/training/Target/mask_1245mosG.fits,1245mosG,0.0505494505494505,-655131925.8640382
91,92,241.1101485148515,1406.430693069307,1743.4393564356435,236,1400,1739,247,1414,1748,808,169.29942321777344,169.29942321777344,4.15679407119751,"[241, 1407, 1744]",2.8557695055880696,364.4803614812456,14,9,85.02218758928062,5789.344896532326,3721.5380960779257,data/training/Target/mask_1245mosG.fits,1245mosG,0.0891089108910891,-1928725393.2010436
92,93,243.20652173913044,944.4190821256038,1415.4673913043478,238,938,1412,250,952,1420,828,132.61636352539062,132.61636352539062,3.2746143341064453,"[243, 942, 1419]",2.747149653021874,364.2203513862479,14,8,92.75147737012428,5785.214939816951,3305.649894946781,data/training/Target/mask_1245mosG.fits,1245mosG,0.0942028985507246,472420563.4140015
93,94,252.11497189575883,1433.444557996934,325.42667347981603,238,1427,321,267,1441,330,1957,539.364013671875,539.364013671875,3.456569194793701,"[243, 1438, 325]",2.564721040246514,363.0506659170232,14,9,224.14940364446707,5766.635852114437,3706.940144938874,data/training/Target/mask_1245mosG.fits,1245mosG,0.1650485436893204,2038644882.9334457
94,95,251.2020383693045,893.4508393285372,1828.4448441247,239,887,1824,264,900,1834,1668,701.0325927734375,701.0325927734375,3.407449960708618,"[247, 894, 1829]",2.8616898733418115,363.18060188975807,13,10,193.23224452109227,5356.587699416349,4120.330098103262,data/training/Target/mask_1245mosG.fits,1245mosG,0.2865707434052758,636921781.1305128
95,96,249.15265200517464,1457.4527813712807,544.4217335058215,244,1451,541,256,1465,549,773,-69.19161224365234,-69.19161224365234,2.7431840896606445,"[246, 1457, 541]",2.747149653021874,363.4404956411189,14,8,92.75147737012428,5772.827842032737,3298.571954210775,data/training/Target/mask_1245mosG.fits,1245mosG,0.11254851228978,-2595779401.88413
96,97,261.27662582469367,308.4123468426013,514.4269557021678,245,302,510,278,316,519,2122,360.5192260742188,360.5192260742188,3.8183939456939697,"[270, 311, 515]",3.063410473564239,361.88156914102274,14,9,255.06656276784184,5748.066115116306,3695.003045852916,data/training/Target/mask_1245mosG.fits,1245mosG,0.1630537229029217,1407243515.5768166
