,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,max_loc-0,max_loc-1,max_loc-2,elongation,detection_size,n_vel,nx,ny,mos_name,max_loc,dist,nx_kpc,ny_kpc,file,overlap_areas,area_gts,hi_mass,true_positive_mocks,type,area_gt,overlap_area,tot_flux,peak_flux
1789,235,208.13654618473896,391.504016064257,1563.2228915662652,202,386,1560,216,398,1568,498,4.225968360900879,4,6,3,2.308422853622489,1344,108.21005693181168,12,8,1353mosD,"[206, 392, 1563]",162.87318800014995,56.8534715614418,37.902313519057046,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1848175299.1039968,True,real,904.0,498.0,0.31944490083831684,0.018853743277049598
1790,236,207.1918604651163,498.2848837209302,134.5,201,495,131,215,502,139,344,3.7293953895568848,9,5,5,1.21505376344086,784,108.21005693181168,7,8,1353mosD,"[210, 500, 136]",162.99216774352146,33.18875105287543,37.930001363760375,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,4594731725.340628,True,mock,1271.0,344.0,0.793052477757192,0.046041577765547646
1791,237,204.25953389830508,566.3516949152543,1211.2976694915253,195,561,1207,214,572,1217,944,4.945176124572754,6,7,5,1.0738867394111948,2090,146.85650583603015,11,10,1353mosD,"[201, 568, 1212]",163.34914518825843,52.26797730268756,47.51634272099837,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,4337755825.417653,True,mock,1817.0,942.0,0.7455492712395692,0.02577867923993533
1792,238,193.63589743589745,87.77790927021697,893.2568047337278,175,82,888,212,96,900,2535,6.266456127166748,26,4,6,1.6001788203826004,6216,285.9837218912166,14,12,1353mosD,"[201, 86, 894]",164.6585531035777,67.05612950508862,57.47668158993604,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,45049611045.746445,True,mock,3141.0,2351.0,7.624707794068455,0.24320301777180206
1793,239,196.9729262672811,441.03859447004606,1429.7857142857142,182,434,1424,210,447,1436,1736,4.709615230560303,15,7,5,1.3414308826520152,4368,216.42011386362336,13,12,1353mosD,"[197, 441, 1429]",164.30136537148854,62.13133327570956,57.35199954240095,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,7697214155.27694,True,mock,2442.0,1562.0,1.3082242978443641,0.04347488506569699
1794,240,189.7265264238071,189.450487429451,1439.472550025654,167,183,1435,209,197,1445,1949,4.453125476837158,30,4,4,1.322553187087376,5880,324.63017079543505,14,10,1353mosD,"[197, 187, 1439]",165.1348926784016,67.25011571239907,48.03579563675752,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,11919725043.570795,True,mock,3618.0,1855.0,2.0062373634491593,0.07861434766745423
1795,241,194.04010695187165,858.2433155080214,667.379679144385,181,854,664,207,863,671,748,4.523856163024902,6,5,4,1.123188405797101,1638,200.961534301936,9,7,1353mosD,"[187, 859, 668]",164.53948415097005,43.07633824609443,33.50381833345573,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3834438382.056078,True,mock,2348.0,742.0,0.6498887128302662,0.039966391166451606
1796,242,186.7131962864721,183.6442307692308,457.04409814323606,173,176,450,203,192,464,3016,5.323126316070557,23,9,9,1.887569951979068,6720,231.8786934253108,16,14,1353mosD,"[196, 185, 459]",165.49221432647633,77.02358146318937,67.39563263974142,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,21188216755.578423,True,mock,2844.0,2434.0,3.551426430697245,0.08593731596790113
1797,243,195.34153846153845,155.16615384615383,146.80615384615385,188,152,143,202,159,151,325,5.426232814788818,11,2,6,1.1101613353340642,784,108.21005693181168,7,8,1353mosD,"[199, 154, 149]",164.42042157377787,33.47957460267499,38.262371136366056,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,1469.0,321.0,,
1798,244,198.58333333333331,871.25,60.25,197,870,59,201,874,63,12,6.61044454574585,0,1,1,3.0,64,30.91715912337477,4,4,1353mosD,"[197, 871, 60]",164.0632720895711,19.089629078506544,19.089629078506544,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,False,,,,,
1799,245,189.54765751211636,254.79806138933765,1209.2552504038772,179,251,1206,200,260,1214,619,4.273764610290527,5,1,4,1.5055304550339683,1512,162.31508539771752,9,8,1353mosD,"[184, 252, 1210]",165.1348926784016,43.23221584139986,38.42863611920492,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,2853069058.331145,False,,,,0.48020686084634134,0.025895501283149342
1800,246,187.86164043082024,147.27423363711682,807.9759734879867,177,142,802,200,153,814,1207,5.408365249633789,8,7,5,1.3355290171524847,3036,177.77366495940493,11,12,1353mosD,"[185, 149, 807]",165.3731007316211,52.91559662313279,57.72610578153608,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,13378707273.977625,True,mock,1918.0,1154.0,2.2455602023145365,0.09769942814511508
1801,247,178.89622641509433,839.0283018867924,536.0,173,836,534,186,843,540,212,4.162593841552734,3,1,3,1.700069839800172,546,100.480767150968,7,6,1353mosD,"[176, 837, 537]",166.44535279085434,33.89189464843631,29.05019530642732,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1914445084.9204516,True,mock,1317.0,212.0,0.31735782414724883,0.025871633555604925
1802,248,168.14042357274403,810.1279926335175,1391.0879373848986,155,804,1384,183,817,1399,2172,7.38424825668335,21,5,4,1.4108640475939471,5460,216.42011386362336,13,15,1353mosD,"[176, 809, 1388]",167.63735042749624,63.39285169857209,73.14559926907025,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,15376078931.69316,True,mock,2518.0,1908.0,2.514121971833101,0.06497855189910376
1803,249,166.85854503464202,4.477482678983834,718.6798498845266,138,0,710,182,13,729,3464,10.785932540893556,37,4,11,4.206382535373964,10868,340.0887503571225,13,19,1353mosD,"[175, 4, 721]",167.87582660336437,63.48303258494316,92.78289880257886,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,3706.0,2843.0,,
1804,250,166.3886462882096,189.7117903930131,808.1615720524018,159,187,806,177,193,812,229,3.2044012546539307,6,3,2,1.1368301145531263,648,139.12721605518644,6,6,1353mosD,"[165, 190, 808]",167.87582660336437,29.29986009392283,29.29986009392283,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1988578205.0173044,False,,,,0.32426136707988623,0.032344173776349495
1805,251,159.11435523114355,601.470802919708,719.7773722627737,151,597,716,168,607,725,822,4.876076698303223,4,5,5,1.511784511784512,1530,131.39792627434275,10,9,1353mosD,"[155, 602, 721]",168.7106945237631,49.075954284608144,44.16835861944863,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,5013841934.397217,True,mock,1517.0,811.0,0.8097989188747883,0.036181106161728746
1806,252,143.1479250334672,10.576974564926372,1346.1921017402944,125,5,1340,164,17,1352,1494,5.207998752593994,32,7,5,1.4978485963937809,5616,301.442301452904,12,12,1353mosD,"[157, 12, 1345]",170.62014072022347,59.55766837594837,59.55766837594837,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,3989.0,1412.0,,
1807,253,133.60229345843106,40.26583268178264,999.854313265572,116,31,991,160,51,1009,3837,9.920955657958984,17,6,9,1.6067123771350869,15840,340.0887503571225,20,18,1353mosD,"[133, 37, 1000]",171.8143766674792,99.95756619995396,89.96180765153319,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,131803996547.86089,True,mock,2155.0,2974.0,20.55449218355115,0.36401331312779206
1808,254,152.25,923.0,504.5,152,921,504,154,925,507,4,5.6517744064331055,0,2,0,,24,15.458579561687383,4,3,1353mosD,"[152, 923, 504]",169.5458757193449,19.72755899629897,14.795669218012064,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,49475532.86947855,False,,,,0.007915361434928523,0.007507550958703028
1809,255,133.08746024534304,827.1824170831441,140.329395729214,115,817,133,152,838,149,4402,7.728395462036133,29,13,5,1.2586736512022352,12432,285.9837218912166,21,16,1353mosD,"[144, 830, 138]",171.8143766674792,104.95544572367554,79.96604971208896,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,3746.0,3336.0,,
1810,256,133.80727923627686,599.5721957040573,153.13365155131265,118,594,147,150,606,160,1676,4.17694091796875,8,6,6,1.428624323285533,4992,247.33727298699816,12,13,1353mosD,"[126, 600, 153]",171.8143766674792,59.97453538947359,64.97241379673832,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,15270467921.992903,True,mock,3005.0,1662.0,2.3813899560154552,0.07322481989406336
1811,257,138.9934148635936,203.77516462841012,663.310442144873,129,198,659,148,211,669,1063,8.159536361694336,11,6,4,1.488416182961804,2470,146.85650583603015,13,10,1353mosD,"[140, 204, 663]",171.21717864164168,64.7465805573674,49.805060997916,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,9009222091.492834,True,mock,1436.0,949.0,1.414403557583931,0.04426156769488915
1812,258,120.3802608454352,851.9184164277125,546.5826473036722,97,841,531,145,864,562,10811,14.991872787475586,37,9,20,1.9717811853104517,34224,371.0059094804972,23,31,1353mosD,"[134, 850, 551]",173.3678412856507,115.9905399346709,156.3350946130843,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,128257942228.98857,True,mock,6937.0,6614.0,19.65835683350829,0.14006170697131326
1813,259,117.63708399366084,308.0382461701004,923.761648177496,92,297,911,143,320,936,9465,11.146461486816406,7,7,17,2.474516038814963,29325,394.19377882302825,23,25,1353mosD,"[99, 304, 928]",173.72648700233427,116.23048933944452,126.337491833294,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,62534840199.97268,True,mock,6628.0,6407.0,9.546845689815129,0.08519218736004815
1814,260,124.91794871794872,84.68599605522682,222.49940828402367,111,78,216,140,94,231,2535,6.146180629730225,24,7,9,1.0688773766300204,6960,224.14940364446707,16,15,1353mosD,"[135, 85, 225]",172.88973678274522,80.46654508449998,75.43738535712069,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,2594.0,2047.0,,
1815,261,132.34642032332565,85.88221709006929,1503.3163972286377,127,82,1500,139,91,1508,433,3.236160516738892,4,3,2,1.3795209638725898,864,92.75147737012428,9,8,1353mosD,"[131, 85, 1502]",171.93383549084467,45.01217499111939,40.01082202248029,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,4947696429.625787,False,,,,0.7705499725026951,0.03861385439425028
1816,262,114.51538461538462,714.7064102564102,1508.2282051282052,108,706,1494,125,728,1518,780,7.634305000305176,15,9,18,10.498783361527735,8976,131.39792627434275,22,24,1353mosD,"[123, 715, 1512]",174.08519045408104,111.40654215868288,121.53441278133808,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,4013559687.8018723,False,,,,0.6103035781663553,0.016521977992257304
1817,263,114.79754601226992,667.6963190184049,1554.6748466257668,108,656,1548,124,684,1564,326,5.724571228027344,10,25,5,10.23389508037339,7168,123.66863649349908,28,16,1353mosD,"[118, 681, 1553]",174.08519045408104,141.79015656330824,81.02293454133545,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3492646340.342962,False,,,,0.5310932749447527,0.021901721094866718
1818,264,107.66666666666669,646.5632716049382,1588.8641975308642,99,628,1575,124,657,1596,1296,6.220907688140869,6,12,12,5.986857775387912,15225,193.23224452109227,29,21,1353mosD,"[105, 640, 1587]",174.9223897783918,147.5603343659386,106.85402317509671,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,8259073837.77384,False,,,,1.244352815291658,0.020175782580049328
1819,265,115.34889434889436,553.8918918918919,1553.2604422604422,111,542,1543,124,563,1565,407,6.29028844833374,12,18,6,3.484634878326041,6006,100.480767150968,21,22,1353mosD,"[123, 560, 1549]",173.96561622096468,106.2695633811952,111.33002013054238,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,475020501.0858336,False,,,,0.07232726684998006,0.011141454745177975
1820,266,104.36366794025705,132.10455019103856,741.2955887460924,85,125,736,124,140,748,2879,6.746702194213867,6,5,4,1.1290050192709935,7020,301.442301452904,15,12,1353mosD,"[91, 130, 740]",175.2812857810669,76.48089555468398,61.18471504590224,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,30868862735.057434,True,mock,3240.0,2537.0,4.632574879236238,0.13247742924972974
1821,267,115.67142857142858,478.83809523809526,1585.0190476190476,111,471,1578,122,489,1589,210,5.449248313903809,2,12,6,2.308722661912536,2178,85.02218758928062,18,11,1353mosD,"[113, 483, 1584]",173.96561622096468,91.08819417795048,55.66500436599181,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1668546574.8784082,False,,,,0.25405516834955383,0.011343577258020066
1822,268,115.93951612903226,704.8870967741935,1396.7096774193549,112,701,1394,121,710,1402,248,4.801670074462891,3,6,3,2.3662924520712147,648,69.56360802759322,9,8,1353mosD,"[115, 707, 1397]",173.96561622096468,45.54409396743174,40.48363888804637,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1414895716.6300764,False,,,,0.21543394406698635,0.011128892361940208
1823,269,113.61458333333331,641.6604166666667,1554.3666666666666,108,621,1548,121,655,1563,480,7.509461402893066,6,22,3,3.290963831151664,6630,100.480767150968,34,15,1353mosD,"[114, 643, 1551]",174.20477110375333,172.29204729102645,76.01117737437842,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,2204513272.612116,False,,,,0.33477712561513145,0.017005024275759405
1824,270,113.2433155080214,628.4839572192514,1538.085561497326,106,615,1530,121,645,1554,374,6.534425258636475,12,9,0,3.158718215551532,10800,115.93934671265538,30,24,1353mosD,"[118, 624, 1530]",174.20477110375333,152.0223836916783,121.61789583925948,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3700835911.135779,False,,,,0.562008505049852,0.021038167986837088
1825,271,113.77791718946048,614.9121706398996,1484.2271016311167,108,607,1474,121,621,1498,797,6.878072261810303,10,8,6,2.5020727186476868,4368,100.480767150968,14,24,1353mosD,"[118, 615, 1480]",174.20477110375333,70.94376496913226,121.61789583925948,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3256731361.842834,False,,,,0.49456684056455275,0.026694208462855203
1826,272,115.85087719298244,513.9035087719299,1476.859649122807,112,503,1468,121,528,1486,228,5.831781387329102,5,13,0,18.278984485529534,4050,69.56360802759322,25,18,1353mosD,"[117, 516, 1468]",173.96561622096468,126.51139154327556,91.08819417795048,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1691994196.147621,False,,,,0.25762533501953755,0.006762681936912638
1827,273,113.48076923076924,707.6474358974359,1526.0064102564102,111,696,1523,120,714,1531,156,5.339632987976074,7,15,2,1.7399999999999998,1296,69.56360802759322,18,8,1353mosD,"[118, 711, 1525]",174.20477110375333,91.21341539623069,40.53929275875627,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1761658523.1971974,False,,,,0.2675252555919286,0.01081155920474831
1828,274,114.02597402597402,680.2012987012987,1446.9155844155844,110,675,1442,120,686,1452,154,4.038814067840576,7,2,2,5.846559509480355,1100,77.29289780843692,11,10,1353mosD,"[117, 677, 1444]",174.08519045408104,55.70326537614469,50.63933186018885,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1298787717.8519526,False,,,,0.19749420792037076,0.015373243273707085
1829,275,112.35132275132275,658.5513227513228,1509.4708994708994,104,640,1498,120,676,1527,945,7.084403038024902,13,13,16,17.047943495342736,16704,123.66863649349908,36,29,1353mosD,"[117, 653, 1514]",174.32435817049796,182.5521121380956,147.05584923894023,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,7075382733.171188,False,,,,1.0730506987983734,0.01772349949271447
1830,276,114.57357357357355,774.7507507507507,1438.8198198198197,110,766,1433,119,781,1444,333,5.34490442276001,7,0,9,1.5675155764998987,1485,69.56360802759322,15,11,1353mosD,"[117, 766, 1442]",174.08519045408104,75.9590004683431,55.70326537614469,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,2042777683.967463,False,,,,0.3106256358196874,0.014307102276310232
1831,277,116.83333333333331,767.7777777777778,1571.25,116,766,1566,119,771,1577,36,5.497697830200195,2,2,0,15.028056104983056,165,23.187869342531076,5,11,1353mosD,"[118, 768, 1566]",173.84604840388786,25.284883592096847,55.62674540882433,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,130563804.86109318,False,,,,0.019906109445505683,0.007631667467238606
1832,278,105.79646697388633,746.9408602150538,1537.0061443932411,97,739,1521,119,755,1553,1302,5.2329583168029785,21,3,26,4.031019863515973,11264,170.04437517856124,16,32,1353mosD,"[118, 742, 1547]",175.1616473591412,81.52394038294528,163.0479160848204,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,6619838697.160431,False,,,,0.9947615124191929,0.016077056527127875
1833,279,114.96491228070175,693.5438596491229,1538.140350877193,112,685,1532,119,703,1542,57,8.30994987487793,5,12,4,6.854101966249684,1260,54.10502846590584,18,10,1353mosD,"[117, 697, 1536]",174.08519045408104,91.15080310723998,50.63933186018885,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,354508004.621736,False,,,,0.05390663663650507,0.008491261037589152
1834,280,111.60421545667448,596.4426229508197,1498.529274004684,103,577,1491,119,609,1511,427,5.794616222381592,15,23,5,4.226537607363305,10240,123.66863649349908,32,20,1353mosD,"[118, 600, 1496]",174.44395165483218,162.37985437876276,101.4873911248191,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3267019746.1998525,False,,,,0.49482278258035756,0.014560102711227
1835,281,115.93877551020408,538.7551020408164,1582.7142857142858,114,535,1580,119,544,1587,49,8.640833854675293,4,2,5,2.7845893497628884,315,38.64644890421846,9,7,1353mosD,"[118, 537, 1585]",173.96561622096468,45.54409396743174,35.42318387717225,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,351085104.4173572,False,,,,0.05345669497674781,0.010549316233806791
1836,282,117.22058823529412,529.5882352941177,1592.985294117647,115,522,1589,119,536,1600,68,5.872898578643799,3,12,8,2.440829536450112,616,30.91715912337477,14,11,1353mosD,"[118, 534, 1597]",173.72648700233427,70.7489868659577,55.58848850447703,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,219852251.836967,False,,,,0.03356361855461838,0.007751982470391978
1837,283,116.6029411764706,491.0441176470589,1592.970588235294,115,486,1585,119,503,1600,68,5.229450702667236,3,7,1,9.04843419267694,1020,30.91715912337477,17,15,1353mosD,"[118, 493, 1586]",173.84604840388786,85.9686106145275,75.85465505529997,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,244348494.8934388,False,,,,0.03725402983903707,0.007506633321485391
1838,284,116.75,555.25,1597.5,116,554,1597,118,557,1600,4,5.785215377807617,1,1,0,14.26322295201458,18,15.458579561687383,3,3,1353mosD,"[117, 555, 1597]",173.84604840388786,15.17093008679396,15.17093008679396,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,39025389.93638275,False,,,,0.005949916089330079,0.00578493051448289
1839,285,115.48387096774194,483.9247311827957,1469.3118279569892,114,476,1464,118,494,1475,93,6.35968828201294,3,2,10,13.038733464382922,792,30.91715912337477,18,11,1353mosD,"[117, 478, 1474]",173.96561622096468,91.08819417795048,55.66500436599181,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,192808793.92538577,False,,,,0.02935732890977761,0.005913082472868031
1840,286,109.9324894514768,792.8481012658228,1535.1181434599157,105,787,1532,117,799,1539,237,4.363802433013916,8,2,1,2.243779002641239,1008,92.75147737012428,12,7,1353mosD,"[113, 789, 1533]",174.683157878334,60.9759290073549,35.569290967875965,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1609014518.1526573,False,,,,0.24306043325777585,0.010897446603884857
1841,287,102.91521394611728,758.8692551505546,1326.5063391442156,91,754,1322,117,765,1332,1262,4.73360538482666,22,7,5,1.249393156453538,2860,200.961534301936,11,10,1353mosD,"[113, 761, 1327]",175.52058189060605,56.162557691009866,51.05687032577496,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,6076954347.953596,True,mock,2510.0,1195.0,0.9095978290865622,0.04079152045592662
1842,288,106.69965277777776,89.76041666666667,531.6684027777778,98,86,528,117,95,536,576,4.519848823547363,8,3,4,1.5360440672400988,1368,146.85650583603015,9,8,1353mosD,"[106, 89, 532]",175.0420153584216,45.82589461590317,40.73412835215325,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,11912357113.604881,True,mock,2118.0,561.0,1.7924183997925678,0.11282831376402698
1843,289,109.89371980676329,791.8695652173913,1591.2222222222222,107,785,1585,114,801,1597,207,3.7027688026428223,4,14,1,5.0,1344,54.10502846590584,16,12,1353mosD,"[111, 799, 1586]",174.683157878334,81.30124124477601,60.9759290073549,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1516836372.233129,False,,,,0.2291358478476812,0.006279644056125041
1844,290,91.78441643476836,207.8245211982321,813.8841054182354,72,199,805,113,218,824,6109,8.708958625793457,33,6,12,2.319660280667284,14801,316.9008810145914,19,19,1353mosD,"[105, 205, 817]",176.83716983120783,97.7357226764332,97.7357226764332,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,51403509355.09515,True,mock,5216.0,4698.0,7.584407656145539,0.07186577981598512
1845,291,107.1044776119403,618.5472636815921,1569.676616915423,104,615,1566,112,624,1574,201,4.984176635742188,7,4,1,1.677679811122151,576,61.83431824674954,9,8,1353mosD,"[111, 619, 1567]",174.9223897783918,45.79457671081286,40.70629021442867,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1551966960.5679436,False,,,,0.23382699980109323,0.01037414886209688
1846,292,85.69429209831404,473.8639041235019,1037.6099939061548,62,466,1030,112,483,1046,4923,6.720653057098389,7,11,6,1.4502575324410416,13600,386.4644890421845,17,16,1353mosD,"[69, 477, 1036]",177.5556365148401,87.80303905727146,82.63815363766797,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,27642653927.19249,True,mock,5334.0,4452.0,4.046939788896083,0.06403536811726347
1847,293,106.89333333333332,603.9466666666667,1459.8933333333334,104,597,1452,111,611,1470,150,5.387486934661865,1,1,13,,1764,54.10502846590584,14,18,1353mosD,"[105, 598, 1465]",175.0420153584216,71.28472727027133,91.65179551352198,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,438259494.64632463,False,,,,0.06594365620475809,0.007410489979357894
1848,294,99.97153024911032,793.3629893238434,215.58718861209965,82,790,212,110,798,220,281,3.936110019683838,13,3,4,2.266095826911474,1792,216.42011386362336,8,8,1353mosD,"[95, 793, 216]",175.87957422689092,40.92903715950932,40.92903715950932,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,5799285579.619521,True,mock,2919.0,281.0,0.8646357020936075,0.1029945812224617
1849,295,105.46184738955824,737.2369477911647,1566.1084337349398,103,727,1561,110,746,1573,249,4.56126070022583,5,12,2,32.50351007231299,1596,54.10502846590584,19,12,1353mosD,"[108, 739, 1563]",175.1616473591412,96.80968207182308,61.142953355705565,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1858155298.8775308,False,,,,0.2792245340077587,0.009979106267894798
1850,296,104.88785046728972,733.6666666666666,1522.7445482866044,101,727,1519,109,740,1527,321,4.027278900146484,7,6,3,2.2556694401643997,832,61.83431824674954,13,8,1353mosD,"[108, 733, 1522]",175.2812857810669,66.28344176711386,40.78980911020982,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1692555941.0583282,False,,,,0.25400651140101915,0.007679710377239264
1851,297,88.01533646322379,812.4215962441315,902.1902973395931,71,805,896,108,821,910,3195,7.298247337341309,29,9,4,1.1836383467225216,8288,285.9837218912166,16,14,1353mosD,"[100, 814, 900]",177.19637423800975,82.4709453653108,72.16207597343423,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,20607364968.467678,True,mock,3269.0,2806.0,3.0287175155533284,0.07959407773513205
1852,298,96.66986301369865,19.03835616438356,720.158904109589,85,15,716,108,24,725,730,3.547826766967773,19,5,4,1.853077486309884,1863,177.77366495940493,9,9,1353mosD,"[104, 20, 720]",176.23862438196076,46.13916614043893,46.13916614043893,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,25922094255.911697,False,,,,3.849703843377236,0.20765136086873726
1853,299,101.40625,592.7375,1550.8875,97,587,1548,107,598,1555,160,5.2182393074035645,5,6,5,3.4852872085910844,770,77.29289780843692,11,7,1353mosD,"[102, 593, 1553]",175.6402395792541,56.20084540501743,35.76417362235469,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1570525551.7439713,False,,,,0.23476849640366906,0.00984766228570773
1854,300,96.03613666228648,293.16425755584754,609.3837056504599,85,287,604,107,300,616,1522,6.239624500274658,4,8,7,1.2145578115954014,3432,170.04437517856124,13,12,1353mosD,"[89, 295, 611]",176.23862438196076,66.64546385704202,61.51888928040265,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,11734242808.514986,True,mock,1930.0,1339.0,1.7426585673632353,0.06203664101146358
1855,301,100.63128491620112,462.7486033519553,1477.4078212290503,96,460,1474,105,470,1483,179,3.697551250457764,8,2,2,1.0819672131147542,810,69.56360802759322,10,9,1353mosD,"[104, 462, 1476]",175.75990369117662,51.12648621928583,46.01383735076861,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,1154539469.959085,False,,,,0.17235954506473436,0.012161180897566647
1856,302,92.04761904761904,711.569264069264,679.6753246753246,82,709,676,104,715,684,462,4.229537487030029,0,4,5,1.1643985509414905,1056,170.04437517856124,6,8,1353mosD,"[82, 713, 681]",176.71744788652984,30.843014172992653,41.12401922210003,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3115479472.023662,True,mock,2016.0,462.0,0.4602764167364578,0.02906984238913173
1857,303,97.34010152284264,672.1852791878173,1510.771573604061,91,667,1504,104,681,1515,394,5.37141227722168,6,5,8,2.501624189679148,2002,100.480767150968,14,11,1353mosD,"[97, 672, 1512]",176.11893457176615,71.72329564631632,56.35401681570766,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3321798645.8873854,False,,,,0.49396629114616986,0.022729206958336086
1858,304,86.29038112522686,643.9667271627344,293.7537810042347,71,638,290,102,651,299,1653,5.074756145477295,11,5,4,1.1245586362960156,3627,239.60798320615444,13,9,1353mosD,"[82, 643, 294]",177.435875991697,67.09821017848137,46.45260589365561,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,10980649602.148243,True,mock,3026.0,1653.0,1.6096734267405244,0.05088986704114363
1859,305,77.17963457195648,314.0677478957093,1353.05378772326,51,304,1344,102,322,1364,4871,7.698473453521728,45,11,4,1.8641423779419133,18360,394.19377882302825,18,20,1353mosD,"[96, 315, 1348]",178.51395227956618,93.46969764451045,103.85522183125676,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,30433976504.66105,True,mock,4092.0,3713.0,4.40977980061966,0.07659993585703957
1860,306,89.22476735862563,31.203292770221903,835.7673586256263,78,25,831,102,38,841,1397,5.385851860046387,18,7,7,1.8119045099405005,3120,185.50295474024855,13,10,1353mosD,"[96, 32, 838]",177.07663300643003,66.96236075572023,51.50950727116987,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,,True,mock,2019.0,1307.0,,
1861,307,89.83544303797468,526.5240506329114,758.3215189873417,84,522,755,98,532,763,395,4.489867687225342,10,4,4,1.261202943970918,1120,108.21005693181168,10,8,1353mosD,"[94, 526, 759]",177.07663300643003,51.50950727116987,41.20760539851739,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,2835130814.247209,False,,,,0.41722780160234857,0.027129530588181214
1862,308,84.35507246376811,510.6246376811594,229.5608695652174,74,506,225,95,515,235,690,5.137417793273926,3,6,4,1.5073521435385515,1890,162.31508539771752,9,10,1353mosD,"[77, 512, 229]",177.67540346953956,46.51531404366605,51.68368254771346,data/sofia_output/sofia_loud_1353mosD_mask.fits,,,3931684664.133264,True,mock,2372.0,686.0,0.5748616195779443,0.02628973783630635
