,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,hi_mass,asymmetry,mos_name
173,174,374.1577976817703,396.100105374078,447.1309272918862,366,378,436,385,410,456,3796,2579.90283203125,2579.90283203125,6.029179096221924,"[376, 399, 447]",3.4919422736327466,209.03457526440403,32,20,146.85650583603015,194.57827898053245,121.61140295907391,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
174,175,375.1614420062696,805.391065830721,1511.3934169278996,367,799,1507,384,813,1517,1276,349.08935546875,349.08935546875,3.64074182510376,"[377, 805, 1511]",3.039646585498439,208.9131183612557,14,10,131.39792627434275,85.07851463587215,60.77036595156583,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
175,176,375.1692307692308,735.3967611336033,460.3506072874494,368,728,456,384,743,465,1235,399.8740234375,399.8740234375,3.8441507816314697,"[378, 735, 462]",2.3643745625486705,208.9131183612557,15,9,123.66863649349908,91.15555214118808,54.69332906330712,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
176,177,378.231981981982,912.9059684684684,351.8851351351352,368,906,347,390,921,358,1776,1012.6261596679688,1012.6261596679688,4.688607215881348,"[384, 911, 351]",2.81345454641117,208.54878705864596,15,11,170.04437517856124,90.99658260728698,66.73082528789291,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
177,178,374.6938997821351,1313.1840958605665,802.9825708061002,368,1308,798,385,1321,808,918,636.2393798828125,636.2393798828125,5.549307346343994,"[383, 1312, 803]",1.7383746328796073,209.03457526440403,13,10,131.39792627434275,79.04740677312007,60.80569633440423,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
178,179,369.0,403.3333333333333,434.3333333333333,369,402,433,370,405,436,6,2.2541933059692383,2.2541933059692383,1.313719630241394,"[369, 402, 435]",2.999999999999999,209.6419583212136,3,3,7.7292897808436924,18.29471260434228,18.29471260434228,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
179,180,379.2092541436464,385.868093922652,1232.874309392265,370,379,1228,389,393,1239,1448,484.0168762207031,484.0168762207031,4.307436943054199,"[377, 388, 1232]",2.838549309228677,208.4273564249456,14,11,146.85650583603015,84.88069123286093,66.69197027216089,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
180,181,385.0654664484452,601.379705400982,1348.6628477905074,370,597,1345,395,607,1354,611,494.9818115234375,494.9818115234375,4.085214614868164,"[387, 601, 1349]",2.0129472579294663,207.6989104907442,10,9,193.23224452109227,60.41716718065542,54.37545017119127,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
181,182,371.0,402.6666666666667,434.3333333333333,371,402,434,372,404,436,3,1.37701678276062,1.37701678276062,1.404102087020874,"[371, 403, 435]",3.0000000000000004,209.3989853881445,2,2,7.7292897808436924,12.18233945975227,12.18233945975227,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
182,183,372.6,1337.8,1020.6,372,1337,1020,374,1339,1022,5,8.643861770629883,8.643861770629883,2.762514591217041,"[373, 1338, 1021]",3.0000000000000004,209.27750877731492,2,2,15.458579561687383,12.175272236829471,12.175272236829471,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
183,184,385.5625,1336.7088414634147,1019.3170731707318,375,1332,1015,395,1342,1024,656,417.1570434570313,417.1570434570313,3.845688343048096,"[383, 1336, 1022]",1.576788428322856,207.6989104907442,10,9,154.58579561687384,60.41716718065542,54.37545017119127,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
184,185,392.24602385685887,871.9264413518887,1995.902087475149,379,866,1991,406,879,2001,2012,363.5728149414063,363.5728149414063,3.667491912841797,"[386, 872, 1998]",3.316086737266768,206.8493555018157,13,10,208.69082408277967,78.2210556527684,60.1700416388123,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
185,186,388.1966804979253,822.8755186721992,219.8954356846473,380,816,216,397,831,225,1205,231.1835479736328,231.1835479736328,4.048799514770508,"[389, 823, 219]",2.4967791304671723,207.3347761291161,15,9,131.39792627434275,90.46687036396408,54.28012001375547,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
186,187,395.2144714038128,1312.9068457538997,1250.8821490467938,380,1306,1245,411,1320,1257,2308,1215.7073974609375,1215.7073974609375,4.332879543304443,"[384, 1312, 1253]",3.232197337927775,206.48535890387612,14,12,239.60798320615444,84.08982531780897,72.07699207241414,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
187,188,390.1503759398496,1570.8314536340852,871.8890977443609,381,1563,867,401,1579,878,1596,1740.25341796875,1740.25341796875,8.33139419555664,"[395, 1573, 871]",2.711078194812365,207.09205269511523,16,11,154.58579561687384,96.38502727188047,66.2647037262446,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
188,189,404.1514824797844,1554.3700808625338,1963.38948787062,382,1546,1957,428,1564,1971,3710,3566.8447265625,3566.8447265625,7.617475509643555,"[387, 1553, 1965]",2.384824663185992,205.39372315854845,18,14,355.54732991880985,107.54391439187994,83.64526372941076,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
189,190,399.5747052518757,568.1421221864952,961.6122186495176,384,557,952,415,581,974,4665,2278.803466796875,2278.803466796875,4.62498950958252,"[407, 570, 960]",4.84446427168234,206.00012190937483,24,22,239.60798320615444,143.81524231806367,131.83063537069862,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
190,191,391.6557514693535,1571.6255247691015,504.7724601175483,384,1565,500,403,1579,510,1191,604.7781982421875,604.7781982421875,4.055094242095947,"[385, 1573, 504]",2.2418991154775463,206.9707008186438,14,10,146.85650583603015,84.28747766976687,60.20533956250419,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
191,192,394.1949817041297,1622.8834291688447,1134.8954521693674,385,1615,1128,404,1632,1143,1913,2899.67578125,2899.67578125,9.526483535766602,"[400, 1623, 1137]",4.32574269705065,206.60668454496397,17,15,146.85650583603015,102.16907302223906,90.1491804511268,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
192,193,392.1777188328912,533.8762157382847,1962.916003536693,386,527,1958,400,542,1968,1131,750.3440551757812,750.3440551757812,5.568043231964111,"[390, 534, 1962]",2.338059796901152,206.8493555018157,15,10,108.21005693181168,90.25506564030964,60.1700416388123,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
193,194,418.2023326572008,1479.8896213657877,1898.8926639621368,386,1471,1891,451,1490,1907,5916,5354.1005859375,5354.1005859375,7.715402603149414,"[445, 1482, 1896]",2.751214827832676,203.6966779580244,19,16,502.40383575484,112.58064153604658,94.8047479594988,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
194,195,411.1712425700538,786.4013586187376,1585.3897537503535,387,780,1581,437,794,1591,3533,321.7933044433594,321.7933044433594,3.679100751876831,"[434, 786, 1586]",2.734845675549012,204.54504010735397,14,10,386.4644890421845,83.29964305245828,59.49974342638928,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
195,196,404.8877874702617,920.5983346550356,874.3877874702617,387,914,867,425,928,882,2522,1752.7825927734375,1752.7825927734375,4.424083709716797,"[420, 924, 870]",2.2478191820647546,205.39372315854845,14,15,293.7130116720603,83.64526372941076,89.6199261574187,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
196,197,394.5211267605634,1172.5105633802816,1581.9401408450703,389,1167,1577,401,1181,1589,852,-432.0092468261719,-432.0092468261719,2.1419363021850586,"[394, 1174, 1584]",2.288756397916094,206.60668454496397,14,12,92.75147737012428,84.13923439949787,72.11934271324063,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
197,198,408.7658933413679,1328.275986742995,756.4887014160892,390,1316,751,432,1337,766,3319,1582.085693359375,1582.085693359375,6.593852043151856,"[427, 1331, 754]",2.659111189108314,204.90872211028724,21,15,324.63017079543505,125.17163393943534,89.40830450967299,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
198,199,398.09241379310345,442.2110344827586,1388.5696551724138,391,436,1385,406,450,1394,725,358.1618957519531,358.1618957519531,3.475102186203003,"[397, 444, 1387]",2.0730999893096818,206.12142132358625,14,9,115.93934671265538,83.94161409491343,53.96246445354007,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
199,200,405.18352310783655,1050.3895958919402,718.3672694797946,391,1039,707,421,1063,730,4479,10670.1455078125,10670.1455078125,14.565278053283691,"[395, 1053, 721]",6.786356416571621,205.2724630687096,24,23,231.8786934253108,143.30724051920456,137.33610367697466,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
200,201,408.593165174939,1291.1057770545158,497.6381882289124,391,1283,490,430,1305,504,3687,2266.47021484375,2266.47021484375,5.019491672515869,"[397, 1292, 498]",1.9497597667576525,204.90872211028724,22,14,301.442301452904,131.1321895269604,83.44775019313032,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
201,202,411.26404899135446,1195.3523054755044,682.3688760806916,393,1189,678,431,1203,687,2776,115.0612335205078,115.0612335205078,3.139420986175537,"[414, 1199, 682]",2.852721483134821,204.54504010735397,14,9,293.7130116720603,83.29964305245828,53.54976879677657,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
202,203,398.2225913621263,1338.3853820598006,1783.3709856035437,393,1332,1779,405,1346,1789,903,243.09231567382807,243.09231567382807,3.230609178543091,"[400, 1338, 1783]",2.4227612743359828,206.12142132358625,14,10,92.75147737012428,83.94161409491343,59.95829415858387,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
203,204,408.16933962264153,614.3778301886792,2052.3801886792453,396,606,2047,421,623,2058,2120,1627.37109375,1627.37109375,5.670687198638916,"[413, 615, 2052]",2.283332609590504,204.90872211028724,17,11,193.23224452109227,101.32941360676767,65.56608805047517,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
204,205,412.2159937279498,1447.390827126617,504.39161113288907,400,1438,499,426,1457,511,2551,3092.033447265625,3092.033447265625,7.815074443817139,"[403, 1445, 503]",2.026191809179071,204.42382587178489,19,12,200.961534301936,112.9825272194234,71.35738124479978,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
205,206,409.398133748056,1205.01632970451,1686.9082426127527,401,1199,1682,420,1212,1693,1286,652.10400390625,652.10400390625,4.040133476257324,"[413, 1205, 1687]",1.3214331529209864,204.7874882260736,13,11,146.85650583603015,77.44135085488212,65.52729599006314,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
206,207,414.2062698773285,1700.3834620626988,1492.3984552476147,401,1692,1487,429,1709,1498,2201,1843.9044189453125,1843.9044189453125,5.945793628692627,"[424, 1698, 1493]",2.45324971026417,204.18141704557777,17,11,216.42011386362336,100.9697539741212,65.3333671227314,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
207,208,419.8869236583522,1492.0515495086925,675.8952380952381,402,1480,667,442,1504,685,6615,4858.0380859375,4858.0380859375,7.302753925323486,"[414, 1490, 678]",2.760336252348744,203.5755095507211,24,18,309.1715912337477,142.12254325237788,106.59189986300656,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
208,209,411.80022962112514,1114.6268656716418,1069.8805970149251,404,1109,1066,421,1121,1075,871,520.0848388671875,520.0848388671875,4.63399076461792,"[414, 1114, 1070]",2.073569573550288,204.54504010735397,12,9,131.39792627434275,71.39969299776162,53.54976879677657,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
209,210,404.0,1574.0,504.0,404,1574,504,405,1575,505,1,0.3531986176967621,0.3531986176967621,0.3531986176967621,"[404, 1574, 504]",,205.39372315854845,1,1,7.7292897808436924,5.974661366349303,5.974661366349303,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
210,211,410.1906474820144,256.3405275779377,1654.4064748201438,405,249,1650,416,264,1660,834,413.0158996582031,413.0158996582031,5.724761009216309,"[410, 257, 1654]",2.5248784702870752,204.66626089193932,15,10,85.02218758928062,89.30251083618471,59.53500512511828,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
211,212,414.26685198054207,569.3787352328005,1869.4037526059765,405,563,1864,424,577,1875,1439,729.6077270507812,729.6077270507812,6.719703674316406,"[418, 569, 1870]",2.8498719800353216,204.18141704557777,14,11,146.85650583603015,83.15155991519082,65.3333671227314,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
212,213,418.1352154531946,1140.837048043586,528.8543833580981,406,1134,525,431,1149,534,2019,157.47320556640625,157.47320556640625,2.7218868732452397,"[424, 1140, 532]",2.265852680934006,203.6966779580244,15,9,193.23224452109227,88.87945043489935,53.32766809500112,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
213,214,419.3271186440678,618.3220338983051,1103.5559322033898,410,613,1100,428,624,1108,590,481.6812744140625,481.6812744140625,4.167929649353027,"[423, 619, 1103]",1.6584959142522329,203.5755095507211,11,8,139.12721605518644,65.1394906310473,47.37417424276192,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
214,215,424.1876495931068,966.8980373384394,919.8846337960748,411,960,915,438,974,926,2089,716.3085327148438,716.3085327148438,3.607609510421753,"[419, 961, 918]",3.316086737266768,202.96976567520156,14,11,208.69082408277967,82.65812274065267,64.94566649379571,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
215,216,432.2128146453089,664.877737822818,628.8816606734227,412,658,624,453,673,635,3059,1137.5067138671875,1137.5067138671875,3.907752990722656,"[448, 664, 626]",2.9747401437630594,202.0009156372038,15,11,316.9008810145914,88.13953447429738,64.63565671849256,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
216,217,428.8246173469388,1545.7308673469388,908.2002551020408,413,1539,903,441,1552,915,1568,958.9730834960938,958.9730834960938,4.192047119140625,"[437, 1544, 908]",1.2209762807346962,202.48528833617655,13,12,216.42011386362336,76.57076314976428,70.6807039475433,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
217,218,420.18704453441296,1654.8906882591093,983.9085020242916,413,1648,980,428,1663,989,1235,467.8027648925781,467.8027648925781,3.055577754974365,"[417, 1648, 984]",2.149856544884288,203.45434768819177,15,9,115.93934671265538,88.77371389848464,53.26422617572901,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
218,219,421.239010989011,1028.8772893772891,1614.8956043956043,414,1022,1611,429,1037,1620,1092,156.38888549804688,156.38888549804688,3.099489688873291,"[420, 1029, 1617]",2.238686734430894,203.333192369905,15,9,115.93934671265538,88.72084991359031,53.23250778608069,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
219,220,430.1828618286183,349.8433784337843,1723.8774087740878,415,343,1720,447,358,1729,2439,231.97337341308597,231.97337341308597,3.518634080886841,"[436, 356, 1723]",2.694873504312774,202.2430889088033,15,9,247.33727298699816,88.24520250730386,52.94711935390005,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
220,221,429.1813865147199,587.8898385565052,468.8898385565052,417,581,463,443,596,475,2106,1279.7177734375,1279.7177734375,6.289641857147217,"[438, 588, 467]",2.837655614570729,202.3641853527532,15,12,200.961534301936,88.29804080342035,70.63843102890883,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
221,222,428.3921568627451,1085.965963743988,729.3255641879393,419,1075,722,438,1101,737,2703,2016.7589111328125,2016.7589111328125,7.311215877532959,"[434, 1083, 729]",2.6789972267448525,202.48528833617655,26,15,146.85650583603015,153.1415481989194,88.35088195292066,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
222,223,439.1806722689076,547.390756302521,528.3694246929541,421,540,524,458,556,534,3094,1190.3839111328125,1190.3839111328125,3.630737543106079,"[454, 546, 527]",1.8600605188147477,201.1535151021792,16,10,285.9837218912166,93.62110610541784,58.51318874128828,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
223,224,430.78169014084506,1604.0727699530516,698.4514866979656,421,1598,693,443,1611,706,1278,686.675537109375,686.675537109375,3.4039194583892822,"[432, 1603, 696]",1.0613392576254137,202.2430889088033,13,13,170.04437517856124,76.47917429834303,76.47917429834303,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
224,225,431.1856435643565,575.8669554455446,1027.8756188118812,422,568,1023,442,584,1034,1616,1440.627197265625,1440.627197265625,6.579872131347656,"[433, 575, 1028]",2.328148469366541,202.121999003797,16,11,154.58579561687384,94.07185902449406,64.67440061672067,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
225,226,449.3192297947808,573.3481124904991,1264.3904231061565,423,566,1259,477,582,1270,3947,890.7574462890625,890.7574462890625,3.483694553375244,"[458, 576, 1266]",2.5452716211499933,199.9434982695807,16,11,417.38164816555934,93.0579386449014,63.977330382293225,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
226,227,465.3251385041551,1509.8943905817175,627.876904432133,430,1499,620,501,1522,637,5776,8294.9599609375,8294.9599609375,9.871319770812988,"[493, 1514, 631]",2.735564144635935,198.0088291270214,23,17,548.7795744399021,132.47642026316296,97.91734747925813,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
227,228,447.21707421707424,1633.3946803946803,860.3779493779493,433,1627,856,463,1641,866,2331,526.475341796875,526.475341796875,3.7347891330718994,"[443, 1639, 861]",2.300200906233446,200.18544938805496,14,10,231.8786934253108,81.52422796255038,58.2315898250787,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
228,229,445.2190978324546,302.38957234915057,1977.383128295255,435,295,1972,456,311,1983,1707,1213.39111328125,1213.39111328125,5.421352863311768,"[450, 301, 1978]",2.604576654988218,200.4274266263216,16,11,162.31508539771752,93.28316915111874,64.13217634942153,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
229,230,445.2097772277228,380.3756188118812,1763.3842821782175,436,373,1759,456,389,1769,1616,781.6273193359375,781.6273193359375,3.9061264991760254,"[441, 381, 1763]",2.4220602236244813,200.4274266263216,16,10,154.58579561687384,93.28316915111874,58.30197815414467,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
230,231,445.16422018348624,658.405504587156,957.3724770642202,438,652,953,453,666,963,1090,304.136474609375,304.136474609375,3.847738027572632,"[444, 660, 957]",2.590836335085553,200.4274266263216,14,10,115.93934671265538,81.62277162591101,58.30197815414467,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
231,232,459.229091995221,755.8721624850657,2144.863201911589,439,748,2138,481,764,2153,3348,3062.5205078125,3062.5205078125,8.407308578491211,"[451, 759, 2145]",3.052114629201939,198.7341343261091,16,15,324.63017079543505,92.49507505281204,86.7141321038133,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
232,233,450.7174698795181,1281.8457831325302,505.3680722891566,439,1273,501,460,1290,512,1660,1170.890625,1170.890625,4.392749786376953,"[458, 1285, 504]",3.569478009555617,199.8225325039436,17,11,162.31508539771752,98.81424194889046,63.93862411367189,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
233,234,453.175306687772,422.8923624851603,1138.877720617333,440,413,1134,468,434,1145,2527,4252.58447265625,4252.58447265625,10.916929244995115,"[445, 425, 1139]",2.0182521155181585,199.45967437509265,21,11,216.42011386362336,121.8429996021367,63.82251784068821,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
234,235,460.20445177246495,1200.8718054410551,418.8833470733718,445,1194,414,476,1209,425,2426,1178.7718505859375,1178.7718505859375,5.118056297302246,"[470, 1202, 419]",2.6653507096154456,198.6132338203207,15,11,239.60798320615444,86.66137930185552,63.55167629049885,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
235,236,455.17744916820703,583.8817005545286,2166.852125693161,446,576,2162,466,593,2173,1623,1162.708251953125,1162.708251953125,7.106429100036621,"[451, 581, 2164]",2.1168711900961914,199.21780159062476,17,11,154.58579561687384,98.51519646070714,63.74512410107522,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
236,237,460.17011052378666,420.8467083133109,945.8390197020664,447,414,942,474,429,951,2081,285.1348571777344,285.1348571777344,3.012399435043335,"[459, 425, 943]",2.5083443399636223,198.6132338203207,15,9,208.69082408277967,86.66137930185552,51.996825469227865,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
237,238,457.0220264317181,1153.8002936857563,862.5814977973569,450,1149,859,466,1161,867,681,598.374755859375,598.374755859375,4.626380920410156,"[459, 1157, 862]",1.8202425067578476,198.97595490903925,12,8,123.66863649349908,69.45571541106798,46.30380922923434,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
238,239,460.1355206847361,946.2981455064194,1122.5049928673325,451,938,1119,472,953,1129,701,411.6553955078125,411.6553955078125,3.722383499145508,"[458, 946, 1123]",2.270572704965649,198.6132338203207,15,10,162.31508539771752,86.66137930185552,57.77425083097712,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
239,240,478.1689708141321,60.40988223246288,843.3973374295955,452,53,839,505,68,849,3906,513.1075439453125,513.1075439453125,4.040883541107178,"[494, 66, 845]",2.764108245785601,196.43813965149727,15,10,409.6523583847157,85.71231534898627,57.14154155137149,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
240,241,470.2025277435265,298.3637484586929,1005.3785450061652,452,292,998,490,306,1014,3244,4090.788330078125,4090.788330078125,7.084373474121094,"[455, 299, 1003]",3.1373659759404227,197.40458744475305,14,16,293.7130116720603,80.39173994361019,91.87627577610868,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
241,242,459.188322368421,470.84375,1493.9037828947369,452,464,1490,468,479,1499,1216,288.2754821777344,288.2754821777344,3.412153720855713,"[461, 475, 1491]",3.039729984862159,198.7341343261091,15,9,123.66863649349908,86.7141321038133,52.02847714911698,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
242,243,462.24887133182847,957.867381489842,2334.9001128668174,452,951,2330,474,966,2341,1772,1490.1087646484375,1490.1087646484375,7.142261028289795,"[468, 958, 2336]",2.485904400045395,198.3714523774554,15,11,170.04437517856124,86.5558822364019,63.47431177810224,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
243,244,467.2011470708726,1296.8512904547315,746.8693158541581,452,1290,742,483,1305,753,2441,995.4743041992188,995.4743041992188,4.020277976989746,"[480, 1298, 745]",2.750004401604557,197.7671128964833,15,11,239.60798320615444,86.29218936971715,63.28093701487244,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
244,245,469.6792304672163,547.9218688653318,920.61268158618,454,536,913,487,561,929,5094,3113.66943359375,3113.66943359375,6.318624019622803,"[461, 550, 920]",2.435530509715357,197.5254227434892,25,16,255.06656276784184,143.64456976781096,91.93251508327918,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
245,246,465.0871694417238,905.6062683643488,1217.690499510284,457,899,1213,473,913,1223,1021,599.7513427734375,599.7513427734375,4.006669998168945,"[471, 901, 1217]",2.231783418874708,198.0088291270214,14,10,123.66863649349908,80.63781345594741,57.598436623220536,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
246,247,465.15418828762046,1724.8658265381764,576.8888065233506,457,1718,573,475,1733,582,1349,345.546875,345.546875,3.145155668258667,"[461, 1728, 577]",2.4576341928985714,198.0088291270214,15,9,139.12721605518644,86.39765798092272,51.83859268309491,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
247,248,463.19674185463657,591.874686716792,1579.888471177945,458,585,1576,469,600,1585,798,354.8134765625,354.8134765625,4.621682167053223,"[464, 592, 1580]",2.66714655340916,198.25057143932383,15,9,85.02218758928062,86.50313797244587,51.90188067543831,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
248,249,469.02661207778914,352.30092118730806,1156.933469805527,459,347,1152,479,359,1163,977,571.4974365234375,571.4974365234375,3.7303452491760254,"[461, 354, 1156]",1.9256841856509272,197.5254227434892,12,11,154.58579561687384,68.94938413435115,63.203601713139335,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
249,250,472.2429130009775,998.3421309872924,1123.3695014662756,460,992,1119,486,1006,1129,2046,509.0565185546875,509.0565185546875,3.9079413414001465,"[464, 995, 1125]",2.794458712675981,197.16293640016244,14,10,200.961534301936,80.29332912051184,57.35237639028631,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
250,251,475.1963133640553,360.389400921659,1340.3792626728111,462,353,1335,490,368,1346,2170,922.0423583984376,922.0423583984376,4.380311965942383,"[470, 360, 1340]",2.648863397183713,196.80050870757583,15,11,216.42011386362336,85.87042869124467,62.9716458597319,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
251,252,467.2165668662674,379.8962075848304,1334.9031936127744,462,373,1331,474,388,1340,1002,624.3370971679688,624.3370971679688,4.455245971679688,"[465, 381, 1335]",2.250961442382896,197.7671128964833,15,9,92.75147737012428,86.29218936971715,51.77531151894178,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
252,253,469.2490706319703,1624.42936802974,1186.3624535315985,462,1618,1182,477,1632,1191,1076,85.32304382324219,85.32304382324219,3.284287929534912,"[469, 1624, 1187]",3.076923076923077,197.5254227434892,14,9,115.93934671265538,80.4409493365516,51.71203718187401,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
253,254,473.2096560846561,1618.4232804232804,1565.3935185185185,464,1612,1560,483,1626,1571,1512,797.5789184570312,797.5789184570312,4.501801013946533,"[468, 1617, 1564]",3.1036657003314496,197.0421206532544,14,11,146.85650583603015,80.24412768992583,63.04895613691904,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
254,255,474.16999356085,470.3799098518995,1314.3676754668384,465,464,1310,485,478,1320,1553,193.18356323242188,193.18356323242188,2.650592803955078,"[479, 472, 1314]",2.9729508059640644,196.9213114225678,14,10,154.58579561687384,80.1949289130288,57.28209052970156,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
255,256,478.49520586576426,495.1934574168077,814.6582064297801,465,489,809,492,504,821,1773,1178.596923828125,1178.596923828125,5.050877571105957,"[488, 495, 816]",1.644306624608955,196.43813965149727,15,12,208.69082408277967,85.71231534898627,68.56985071262098,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
256,257,478.2169587873046,680.3775461866414,1998.3756513500712,465,674,1993,492,688,2004,2111,690.48974609375,690.48974609375,4.276432037353516,"[470, 680, 1998]",2.8802209773173093,196.43813965149727,14,11,208.69082408277967,79.99816033803879,62.8556960788103,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
257,258,480.73512988589465,731.1505219713523,1521.8392813789756,465,719,1516,499,741,1530,4119,2176.64990234375,2176.64990234375,4.618419170379639,"[481, 730, 1521]",3.291287096985287,196.1965928495892,22,14,262.7958525486855,125.5568261474438,79.89979196709787,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
258,259,479.2021680216802,1001.39945799458,1909.39945799458,468,994,1905,491,1009,1915,1845,349.83648681640625,349.83648681640625,3.895773410797119,"[478, 997, 1908]",2.465676267910737,196.3173629940135,15,10,177.77366495940493,85.65961658605046,57.10640904398628,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
259,260,486.15501205649326,1025.8749569410954,275.8718566999656,468,1019,272,505,1034,281,2903,559.7017822265625,559.7017822265625,3.722559690475464,"[489, 1028, 272]",2.3505965663973654,195.47210872779584,15,9,285.9837218912166,85.29080480466902,51.17448080431604,data/training/TargetBoth/mask_1245mosE.fits,0.0,,1245mosE
